"Date","Open","High","Low","Close"
"22 Sep 2016","10508.2","10511.65","10376.05","10397.00"
"21 Sep 2016","10450.45","10485.85","10425.9","10456.00"
"20 Sep 2016","10469.2","10469.2","10387.25","10426.00"
"19 Sep 2016","10386.2","10531.6","10353.65","10463.00"
"16 Sep 2016","10347.5","10439.1","10285.8","10399.00"
"15 Sep 2016","10340.25","10341.2","10255.55","10289.00"
"14 Sep 2016","10400.3","10440.15","10291.35","10302.00"
"12 Sep 2016","10194.65","10413.3","10182.25","10374.00"
"09 Sep 2016","10253.75","10356.05","10217.1","10291.00"
"08 Sep 2016","10349.75","10349.75","10159.7","10240.00"
"07 Sep 2016","10605.85","10643.5","10468.75","10499.00"
"06 Sep 2016","10524.05","10558.35","10505.6","10545.00"
"02 Sep 2016","10549.35","10555.7","10482.7","10528.00"
"01 Sep 2016","10570.1","10583.3","10499.6","10533.00"
"31 Aug 2016","10593.75","10654.2","10496.3","10546.00"
"30 Aug 2016","10422.65","10585.1","10411.75","10572.00"
"29 Aug 2016","10548.95","10548.95","10329.45","10385.00"
"26 Aug 2016","10680.3","10717.65","10495.2","10523.00"
"25 Aug 2016","10824.75","10826.15","10649.7","10665.00"
"24 Aug 2016","10792.95","10845.7","10753.25","10786.00"
"23 Aug 2016","10610.4","10790.85","10599.55","10767.00"
"22 Aug 2016","10704.65","10728.8","10568.45","10593.00"
"19 Aug 2016","10807.3","10873.15","10721.9","10727.00"
"18 Aug 2016","10855.55","10887.75","10765.95","10783.00"
"17 Aug 2016","10992.95","10993.95","10790.6","10808.00"
"16 Aug 2016","11121.95","11136.05","10955.65","10993.00"
"12 Aug 2016","11218.7","11302.4","11153.45","11173.00"
"11 Aug 2016","11173.3","11254.2","11170.6","11222.00"
"10 Aug 2016","11184.25","11202.2","11152.1","11175.00"
"09 Aug 2016","11207.7","11214.95","11128.95","11198.00"
"08 Aug 2016","11136.1","11205","11122.15","11197.00"
"05 Aug 2016","11177.35","11226.5","11091.8","11137.00"
"04 Aug 2016","11226.45","11229.05","11128.65","11148.00"
"03 Aug 2016","11307.05","11307.05","11143.1","11181.00"
"02 Aug 2016","11129.45","11231.95","11112.45","11179.00"
"01 Aug 2016","10917.7","11149.55","10913.5","11139.00"
"29 Jul 2016","10916.9","10952.75","10871.95","10913.00"
"28 Jul 2016","10923.1","10952.7","10881.3","10935.00"
"27 Jul 2016","10875.45","10952.65","10849.3","10928.00"
"26 Jul 2016","10839.5","10901.1","10836.8","10877.00"
"25 Jul 2016","10734.1","10880.4","10731.2","10870.00"
"22 Jul 2016","10745.55","10775.2","10711.5","10756.00"
"21 Jul 2016","10749.75","10789.25","10719.8","10772.00"
"20 Jul 2016","10600.75","10775.8","10600.75","10764.00"
"19 Jul 2016","10694.95","10777.6","10694","10766.00"
"18 Jul 2016","10734.5","10767.85","10659.8","10735.00"
"15 Jul 2016","11197.85","11219.05","10691.7","10716.00"
"14 Jul 2016","11117.35","11174.6","11090.8","11157.00"
"13 Jul 2016","11094.2","11139","11042.95","11128.00"
"12 Jul 2016","11064.4","11072.3","10997.3","11056.00"
"11 Jul 2016","10993.85","11073.4","10992.55","11045.00"
"08 Jul 2016","10947.95","10982.95","10896.9","10946.00"
"07 Jul 2016","11136.3","11138.45","10929.4","10942.00"
"05 Jul 2016","11176.2","11176.2","11110.6","11141.00"
"04 Jul 2016","11142.25","11242.3","11142.25","11184.00"
"01 Jul 2016","11172.65","11178.05","11078.45","11098.00"
"30 Jun 2016","11109.7","11156.4","11052.25","11120.00"
"29 Jun 2016","10943.3","11072.3","10900.95","11057.00"
"28 Jun 2016","10978.6","11031.5","10874.6","10884.00"
"27 Jun 2016","11069.9","11094.8","10976.8","11008.00"
"24 Jun 2016","11193.25","11218.3","11043.1","11203.00"
"23 Jun 2016","11469.35","11526.4","11396.75","11487.00"
"22 Jun 2016","11509.05","11524.3","11421.55","11490.00"
"21 Jun 2016","11515.25","11519.9","11453.2","11488.00"
"20 Jun 2016","11272.95","11518.7","11256.65","11506.00"
"17 Jun 2016","11258.65","11304.8","11242.55","11290.00"
"16 Jun 2016","11249.7","11263.5","11128.95","11244.00"
"15 Jun 2016","11195.95","11293.15","11172.6","11282.00"
"14 Jun 2016","11210.65","11222.35","11110.75","11169.00"
"13 Jun 2016","11164.15","11214.2","11111.7","11191.00"
"10 Jun 2016","11226.45","11320.4","11210.6","11229.00"
"09 Jun 2016","11413.3","11413.3","11215.95","11264.00"
"08 Jun 2016","11427.15","11427.15","11380.9","11404.00"
"07 Jun 2016","11434.6","11461.25","11384.45","11413.00"
"06 Jun 2016","11443.5","11469.15","11382.75","11395.00"
"03 Jun 2016","11482.05","11527","11450.25","11462.00"
"02 Jun 2016","11447.05","11586.2","11399.45","11458.00"
"01 Jun 2016","11405.5","11516","11405.5","11494.00"
"31 May 2016","11554.65","11559.45","11374.85","11395.00"
"30 May 2016","11433.95","11579.25","11433.95","11547.00"
"27 May 2016","11325.7","11462.05","11325.7","11420.00"
"26 May 2016","11231.85","11366.05","11178.25","11337.00"
"25 May 2016","11019.05","11223.4","11019.05","11215.00"
"24 May 2016","10946.5","10946.5","10868.15","10924.00"
"23 May 2016","11080.4","11080.4","10917.15","10939.00"
"20 May 2016","11067","11149.15","11025.7","11036.00"
"19 May 2016","11124.8","11136.7","11067.2","11094.00"
"18 May 2016","11073.55","11141.5","11038.25","11120.00"
"17 May 2016","11126.75","11197.35","11101.25","11125.00"
"16 May 2016","11063.1","11134.3","11030.05","11087.00"
"13 May 2016","11081.3","11081.3","10986.2","11030.00"
"12 May 2016","10967.35","11089.8","10955.6","11081.00"
"11 May 2016","10926.85","11030.3","10900.4","10960.00"
"10 May 2016","11010.25","11065.7","10948.75","11034.00"
"09 May 2016","10900.1","11006.5","10884.05","10991.00"
"06 May 2016","10960.1","10960.1","10846.65","10887.00"
"05 May 2016","10966.75","11024.15","10909.6","10973.00"
"04 May 2016","10913.75","10969.6","10858.8","10948.00"
"03 May 2016","11129.9","11167.9","10909.95","10925.00"
"02 May 2016","11181.15","11181.15","11075.95","11117.00"
"29 Apr 2016","11269.1","11279.25","11140.55","11196.00"
"28 Apr 2016","11350.15","11428.65","11265.7","11287.00"
"27 Apr 2016","11398.9","11507.75","11398.9","11453.00"
"26 Apr 2016","11292.35","11444.35","11251.35","11417.00"
"25 Apr 2016","11288.7","11380.55","11267.1","11315.00"
"22 Apr 2016","11326.55","11376.05","11292.4","11304.00"
"21 Apr 2016","11500.45","11514.5","11329.9","11355.00"
"20 Apr 2016","11697.4","11697.4","11506.15","11552.00"
"18 Apr 2016","11493.5","11638.1","11485.15","11597.00"
"13 Apr 2016","11412.1","11430.95","11330.5","11351.00"
"12 Apr 2016","11284","11332.85","11243.75","11304.00"
"11 Apr 2016","11066.25","11304.65","10975.15","11291.00"
"08 Apr 2016","11082.25","11085.65","11028.15","11061.00"
"07 Apr 2016","11264.6","11264.6","11087.2","11102.00"
"06 Apr 2016","11325.1","11325.1","11165.25","11224.00"
"05 Apr 2016","11386.55","11399.05","11245.5","11274.00"
"04 Apr 2016","11224.9","11407.45","11224.9","11387.00"
"01 Apr 2016","11306.35","11352.05","11128.05","11194.00"
"31 Mar 2016","11240.6","11387.9","11216.45","11309.00"
"30 Mar 2016","11127.5","11271.7","11127.5","11254.00"
"29 Mar 2016","11172.8","11188.65","11089","11114.00"
"28 Mar 2016","11328.15","11384.9","11112.85","11168.00"
"23 Mar 2016","11219.7","11246","11125.1","11228.00"
"22 Mar 2016","11171.9","11229.25","11118.5","11206.00"
"21 Mar 2016","11158.95","11221.8","11093.6","11193.00"
"18 Mar 2016","10938.05","11177.25","10938.05","11159.00"
"17 Mar 2016","10854","10961.65","10854","10923.00"
"16 Mar 2016","10733.7","10819.35","10698.7","10803.00"
"15 Mar 2016","10867.65","10900.25","10709","10730.00"
"14 Mar 2016","10854.2","10935.65","10836.95","10866.00"
"11 Mar 2016","10825.9","10898.7","10805.75","10835.00"
"10 Mar 2016","10923.75","10924.8","10783.05","10826.00"
"09 Mar 2016","10815.05","10947.7","10733.2","10925.00"
"08 Mar 2016","10928.4","10977.3","10832.25","10914.00"
"04 Mar 2016","11086.1","11088.1","10930.95","10980.00"
"03 Mar 2016","10982","11089.45","10950.85","11054.00"
"02 Mar 2016","10740.45","10920.9","10642.05","10897.00"
"01 Mar 2016","10337.95","10657.1","10313.5","10637.00"
"29 Feb 2016","10504.4","10504.4","10075.75","10278.00"
"26 Feb 2016","10488.45","10567.95","10419","10463.00"
"25 Feb 2016","10469.85","10484.95","10329.2","10403.00"
"24 Feb 2016","10581","10586.05","10446.4","10468.00"
"23 Feb 2016","10721.4","10729.6","10575.15","10601.00"
"22 Feb 2016","10778.8","10778.8","10691.35","10720.00"
"19 Feb 2016","10670.75","10791.05","10649.75","10768.00"
"18 Feb 2016","10554.55","10723.4","10554.45","10702.00"
"17 Feb 2016","10429.35","10518.25","10325.25","10502.00"
"16 Feb 2016","10487.4","10511.4","10393.6","10418.00"
"15 Feb 2016","10446.25","10544.45","10437","10493.00"
"12 Feb 2016","10404.6","10462.9","10157.1","10324.00"
"11 Feb 2016","10615.35","10615.35","10279.7","10312.00"
"10 Feb 2016","10614.3","10693.9","10570.65","10600.00"
"09 Feb 2016","10866.2","10866.2","10590.1","10614.00"
"08 Feb 2016","11160.85","11190.35","10962.8","11001.00"
"05 Feb 2016","11222.2","11285.1","11188.45","11227.00"
"04 Feb 2016","11178.25","11289.8","11148.15","11213.00"
"03 Feb 2016","11179.75","11218.45","11065.8","11122.00"
"02 Feb 2016","11325.75","11377.95","11182.5","11242.00"
"01 Feb 2016","11271.15","11409.1","11234.8","11305.00"
"29 Jan 2016","11061.85","11266.75","11024.95","11236.00"
"28 Jan 2016","11010.1","11073.75","10984.25","11002.00"
"27 Jan 2016","11052.55","11061.8","10992.45","11029.00"
"25 Jan 2016","11047","11113.8","11000.25","11025.00"
"22 Jan 2016","11020.6","11030.65","10961.35","11006.00"
"21 Jan 2016","10957.95","10994.9","10893.35","10934.00"
"20 Jan 2016","10897.8","10945.4","10855.2","10910.00"
"19 Jan 2016","11052.4","11064.8","10873.6","10963.00"
"18 Jan 2016","10954.2","11084.4","10954.2","10984.00"
"15 Jan 2016","11050.65","11057.7","10949.95","10994.00"
"14 Jan 2016","10730.65","11068.9","10685.35","10980.00"
"13 Jan 2016","10807.85","10860.4","10646.55","10839.00"
"12 Jan 2016","10850.25","10850.25","10659.25","10790.00"
"11 Jan 2016","10898.8","10917.45","10797.7","10823.00"
"08 Jan 2016","10933.3","11007.5","10896.45","10989.00"
"07 Jan 2016","10947.75","10964.65","10822.7","10863.00"
"06 Jan 2016","11027.55","11037.4","10979.45","11018.00"
"05 Jan 2016","11082.6","11084.6","10945.2","10997.00"
"04 Jan 2016","11144","11160.95","11004.65","11029.00"
"01 Jan 2016","11210.25","11221.6","11137.85","11174.00"
"31 Dec 2015","11113","11233.85","11113","11212.00"
"30 Dec 2015","11247.35","11263.6","11100.1","11117.00"
"29 Dec 2015","11257.05","11287.5","11206.6","11253.00"
"28 Dec 2015","11152.7","11303.05","11146.85","11271.00"
"24 Dec 2015","11193.25","11197.5","11152.85","11184.00"
"23 Dec 2015","11163.8","11206.4","11130.65","11195.00"
"22 Dec 2015","11201.8","11201.8","11081.15","11095.00"
"21 Dec 2015","11096.4","11232.5","11067.2","11224.00"
"18 Dec 2015","11227.15","11227.15","11094.8","11122.00"
"17 Dec 2015","11182.95","11293.05","11122.45","11275.00"
"16 Dec 2015","11081.75","11187.85","11081.75","11144.00"
"15 Dec 2015","11139.55","11139.55","11044.35","11058.00"
"14 Dec 2015","10940.75","11124.9","10940.75","11099.00"
"11 Dec 2015","11086.55","11086.55","11015.6","11043.00"
"10 Dec 2015","10971.55","11073.15","10931.15","11055.00"
"09 Dec 2015","10978.25","11027.3","10916.25","10930.00"
"08 Dec 2015","10989.2","11109.3","10946","10981.00"
"07 Dec 2015","11009.5","11054","10943.85","10998.00"
"04 Dec 2015","11034.65","11037.95","10940.3","10969.00"
"03 Dec 2015","11149.3","11153.7","11067.55","11081.00"
"02 Dec 2015","11298.9","11298.9","11134.9","11149.00"
"01 Dec 2015","11216.95","11293.2","11216.95","11256.00"
"30 Nov 2015","11147.85","11279.65","11083.6","11206.00"
"27 Nov 2015","11064.6","11136.4","11031.45","11122.00"
"26 Nov 2015","11048.4","11129.25","11013.9","11042.00"
"24 Nov 2015","11096.4","11122.05","11036.05","11057.00"
"23 Nov 2015","11126.25","11189.5","11084.35","11121.00"
"20 Nov 2015","11045.65","11195.75","11036.9","11118.00"
"19 Nov 2015","10910.5","11059.85","10893.75","11032.00"
"18 Nov 2015","10967.75","10969.5","10799","10836.00"
"17 Nov 2015","11032.45","11052.4","10974.55","11035.00"
"16 Nov 2015","11011.5","11061.6","10911.1","11003.00"
"13 Nov 2015","11110.75","11176.75","11027.1","11102.00"
"11 Nov 2015","11305.2","11312.3","11230.4","11249.00"
"10 Nov 2015","11385.7","11387.85","11191.9","11214.00"
"09 Nov 2015","11364.55","11427.95","11320.95","11412.00"
"06 Nov 2015","11424.2","11515.65","11422.95","11485.00"
"05 Nov 2015","11573.1","11573.1","11397.5","11414.00"
"04 Nov 2015","11680.15","11688.65","11535.95","11551.00"
"03 Nov 2015","11576","11627.85","11565","11618.00"
"02 Nov 2015","11497.95","11560.6","11428.1","11546.00"
"30 Oct 2015","11549.75","11559.35","11467.9","11486.00"
"29 Oct 2015","11644.05","11644.05","11523.95","11548.00"
"28 Oct 2015","11546.05","11664.95","11537.3","11643.00"
"27 Oct 2015","11570.3","11601.25","11533.05","11583.00"
